Warning: NaN result encountered.
         Current function value: nan
         Iterations: 0
         Function evaluations: 1
         Gradient evaluations: 1
         11354023 function calls (11182927 primitive calls) in 24.862 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 ndbm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:20(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:6(<module>)
        1    0.000    0.000    0.023    0.023 ndimage.py:16(<module>)
        1    0.000    0.000    0.024    0.024 ndimage.py:17(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:2(Node)
        1    0.000    0.000    0.000    0.000 nodes.py:25(ScalarNode)
       34    0.000    0.000    0.000    0.000 nodes.py:27(__init__)
        1    0.000    0.000    0.000    0.000 nodes.py:35(CollectionNode)
       12    0.000    0.000    0.000    0.000 nodes.py:36(__init__)
        1    0.000    0.000    0.000    0.000 nodes.py:44(SequenceNode)
        1    0.000    0.000    0.000    0.000 nodes.py:47(MappingNode)
        1    0.000    0.000    0.000    0.000 nonlin.py:1006(BroydenSecond)
        1    0.000    0.000    0.000    0.000 nonlin.py:1055(Anderson)
        1    0.000    0.000    0.002    0.002 nonlin.py:106(<module>)
        1    0.000    0.000    0.000    0.000 nonlin.py:1196(DiagBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:1248(LinearMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:1294(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:131(NoConvergence)
        1    0.000    0.000    0.000    0.000 nonlin.py:1357(KrylovJacobian)
        7    0.000    0.000    0.002    0.000 nonlin.py:1534(_nonlin_wrapper)
        7    0.000    0.000    0.000    0.000 nonlin.py:1546(<listcomp>)
        7    0.000    0.000    0.000    0.000 nonlin.py:1549(<listcomp>)
        8    0.000    0.000    0.000    0.000 nonlin.py:216(_set_doc)
        1    0.000    0.000    0.000    0.000 nonlin.py:415(TerminationCondition)
        1    0.000    0.000    0.000    0.000 nonlin.py:479(Jacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:547(InverseJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:662(GenericBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:688(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 nonlin.py:908(BroydenFirst)
        1    0.000    0.000    0.000    0.000 nonstandard.py:15(FitsHDU)
        1    0.000    0.000    0.000    0.000 nonstandard.py:3(<module>)
        1    0.000    0.000    0.000    0.000 norm.py:16(<module>)
        1    0.000    0.000    0.001    0.001 norm.py:17(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
      562    0.000    0.000    0.000    0.000 np_utils.py:160(fix_column_name)
        1    0.000    0.000    0.000    0.000 np_utils.py:21(TableMergeError)
        1    0.000    0.000    0.007    0.007 np_utils.py:6(<module>)
        1    0.000    0.000    0.011    0.011 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
        1    0.000    0.000    0.001    0.001 ntpath.py:6(<module>)
        1    0.000    0.000    0.000    0.000 number_types.py:101(Int64Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:110(Float32Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:119(Float64Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:128(SOffsetTFlags)
        1    0.000    0.000    0.000    0.000 number_types.py:132(UOffsetTFlags)
        1    0.000    0.000    0.000    0.000 number_types.py:136(VOffsetTFlags)
        1    0.000    0.000    0.003    0.003 number_types.py:15(<module>)
        1    0.000    0.000    0.000    0.000 number_types.py:29(BoolFlags)
        1    0.000    0.000    0.000    0.000 number_types.py:38(Uint8Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:47(Uint16Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:56(Uint32Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:65(Uint64Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:74(Int8Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:83(Int16Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:92(Int32Flags)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
       19    0.000    0.000    0.000    0.000 numbers.py:283(__float__)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        1    0.000    0.000    0.015    0.015 numeric.py:1(<module>)
     1924    0.007    0.000    0.010    0.000 numeric.py:1273(normalize_axis_tuple)
     1924    0.001    0.000    0.002    0.000 numeric.py:1323(<listcomp>)
      962    0.000    0.000    0.000    0.000 numeric.py:1332(_moveaxis_dispatcher)
      962    0.008    0.000    0.022    0.000 numeric.py:1336(moveaxis)
      962    0.000    0.000    0.000    0.000 numeric.py:1399(<listcomp>)
     1764    0.005    0.000    0.020    0.000 numeric.py:166(ones)
     8870    0.008    0.000    0.013    0.000 numeric.py:1782(isscalar)
        1    0.000    0.000    0.000    0.000 numeric.py:2066(identity)
        1    0.000    0.000    0.000    0.000 numeric.py:2099(_allclose_dispatcher)
        1    0.000    0.000    0.000    0.000 numeric.py:2103(allclose)
      661    0.000    0.000    0.000    0.000 numeric.py:2175(_isclose_dispatcher)
      661    0.005    0.000    0.048    0.000 numeric.py:2179(isclose)
        5    0.000    0.000    0.000    0.000 numeric.py:219(_ones_like_dispatcher)
        5    0.000    0.000    0.000    0.000 numeric.py:223(ones_like)
      661    0.009    0.000    0.022    0.000 numeric.py:2256(within_tol)
        2    0.000    0.000    0.000    0.000 numeric.py:2295(_array_equal_dispatcher)
        2    0.000    0.000    0.000    0.000 numeric.py:2299(array_equal)
        6    0.000    0.000    0.000    0.000 numeric.py:2400(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:81(ComplexWarning)
       16    0.000    0.000    0.000    0.000 numeric.py:93(_zeros_like_dispatcher)
       16    0.000    0.000    0.000    0.000 numeric.py:97(zeros_like)
        3    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
    11422    0.012    0.000    0.017    0.000 numerictypes.py:293(issubclass_)
     5711    0.011    0.000    0.029    0.000 numerictypes.py:365(issubdtype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:438(__getitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:515(<lambda>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
        1    0.000    0.000    0.003    0.003 numerictypes.py:81(<module>)
        1    0.000    0.000    0.000    0.000 numpycompat.py:5(<module>)
        1    0.000    0.000    0.000    0.000 object_arrays.py:3(<module>)
        1    0.000    0.000    0.000    0.000 odepack.py:11(ODEintWarning)
        1    0.000    0.000    0.002    0.002 odepack.py:3(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1023(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1271(AnchoredText)
        1    0.000    0.000    0.000    0.000 offsetbox.py:131(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1320(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1425(AnnotationBbox)
        1    0.000    0.000    0.001    0.001 offsetbox.py:15(<module>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1664(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1787(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1813(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 offsetbox.py:313(PackerBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:363(VPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:442(HPacker)
        1    0.000    0.000    0.000    0.000 offsetbox.py:525(PaddedBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:614(DrawingArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:746(TextArea)
        1    0.000    0.000    0.000    0.000 offsetbox.py:913(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 ogip.py:18(<module>)
        1    0.000    0.000    0.000    0.000 ogip.py:30(OGIP)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 operations.py:9(<module>)
        1    0.000    0.000   11.687   11.687 optimize.py:1058(_minimize_bfgs)
        1    0.000    0.000    0.000    0.000 optimize.py:120(__getattr__)
        1    0.000    0.000    0.000    0.000 optimize.py:141(OptimizeWarning)
        1    0.000    0.000    0.000    0.000 optimize.py:145(_check_unknown_options)
        1    0.000    0.000    0.000    0.000 optimize.py:164(vecnorm)
        1    0.000    0.000   11.677   11.677 optimize.py:173(_prepare_scalar_function)
        1    0.000    0.000    0.039    0.039 optimize.py:20(<module>)
        1    0.000    0.000    0.000    0.000 optimize.py:2028(Brent)
        1    0.000    0.000    0.000    0.000 optimize.py:253(hess)
        1    0.000    0.000    0.000    0.000 optimize.py:3290(_Brute_Wrapper)
        1    0.000    0.000    0.000    0.000 optimize.py:55(MemoizeJac)
        1    0.000    0.000    0.000    0.000 optimize.py:82(OptimizeResult)
        1    0.000    0.000    0.000    0.000 optimize.py:914(_LineSearchError)
        1    0.004    0.004    0.096    0.096 orbital_elements.py:174(calc_moon)
        1    0.000    0.000    0.000    0.000 orbital_elements.py:6(<module>)
        1    0.000    0.000    0.000    0.000 orthogonal.py:122(orthopoly1d)
        1    0.000    0.000    0.000    0.000 orthogonal.py:72(<module>)
        4    0.000    0.000    0.000    0.000 os.py:1076(__subclasshook__)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
      161    0.000    0.000    0.001    0.000 os.py:673(__getitem__)
        3    0.000    0.000    0.000    0.000 os.py:681(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:687(__delitem__)
       46    0.000    0.000    0.000    0.000 os.py:696(__iter__)
        1    0.000    0.000    0.000    0.000 os.py:713(setdefault)
      169    0.000    0.000    0.000    0.000 os.py:751(encode)
      146    0.000    0.000    0.000    0.000 os.py:755(decode)
       14    0.000    0.000    0.000    0.000 os.py:769(getenv)
        1    0.000    0.000    0.000    0.000 other.py:16(<module>)
        1    0.000    0.000    0.071    0.071 overrides.py:1(<module>)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
      334    0.000    0.000    0.000    0.000 overrides.py:112(array_function_dispatch)
      334    0.001    0.000    0.045    0.000 overrides.py:154(decorator)
       23    0.000    0.000    0.000    0.000 overrides.py:196(array_function_from_dispatcher)
       23    0.000    0.000    0.003    0.000 overrides.py:200(decorator)
      304    0.002    0.000    0.006    0.000 overrides.py:72(verify_matching_signatures)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
        1    0.000    0.000    0.001    0.001 packer.py:19(<module>)
        1    0.000    0.000    0.047    0.047 parallel.py:16(<module>)
        1    0.000    0.000    0.000    0.000 pareto.py:16(<module>)
        1    0.000    0.000    0.000    0.000 pareto.py:17(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:1009(splittag)
       42    0.000    0.000    0.000    0.000 parse.py:109(_coerce_args)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
        1    0.000    0.000    0.001    0.001 parse.py:28(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:310(DefragResult)
        1    0.000    0.000    0.000    0.000 parse.py:318(SplitResult)
        1    0.000    0.000    0.000    0.000 parse.py:323(ParseResult)
        1    0.000    0.000    0.000    0.000 parse.py:329(DefragResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:337(SplitResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:342(ParseResultBytes)
        1    0.000    0.000    0.000    0.000 parse.py:348(_fix_result_transcoding)
       21    0.000    0.000    0.001    0.000 parse.py:361(urlparse)
        6    0.000    0.000    0.000    0.000 parse.py:386(_splitnetloc)
       21    0.000    0.000    0.000    0.000 parse.py:394(urlsplit)
        4    0.000    0.000    0.000    0.000 parse.py:432(<genexpr>)
        1    0.000    0.000    0.000    0.000 parse.py:599(unquote)
        1    0.000    0.000    0.000    0.000 parse.py:724(Quoter)
        2    0.000    0.000    0.000    0.000 parse.py:746(quote)
        2    0.000    0.000    0.000    0.000 parse.py:810(quote_from_bytes)
        1    0.000    0.000    0.000    0.000 parse.py:925(unwrap)
        1    0.000    0.000    0.000    0.000 parse.py:934(splittype)
        1    0.000    0.000    0.000    0.000 parse.py:947(splithost)
       42    0.000    0.000    0.000    0.000 parse.py:98(_noop)
       46    0.000    0.000    0.000    0.000 parser.py:107(peek_event)
       62    0.000    0.000    0.000    0.000 parser.py:114(get_event)
        1    0.000    0.000    0.000    0.000 parser.py:127(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 parser.py:127(parse_stream_start)
        1    0.000    0.000    0.000    0.000 parser.py:139(parse_implicit_document_start)
        1    0.000    0.000    0.000    0.000 parser.py:159(parse_document_start)
        1    0.000    0.000    0.000    0.000 parser.py:17(Parser)
        1    0.000    0.000    0.000    0.000 parser.py:18(__init__)
        1    0.000    0.000    0.000    0.000 parser.py:190(parse_document_end)
        6    0.000    0.000    0.000    0.000 parser.py:264(parse_block_node)
       26    0.000    0.000    0.001    0.000 parser.py:267(parse_flow_node)
       14    0.000    0.000    0.000    0.000 parser.py:270(parse_block_node_or_indentless_sequence)
       46    0.000    0.000    0.001    0.000 parser.py:273(parse_node)
