         314237720 function calls (309171621 primitive calls) in 2552.880 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
11644397/9940132 1876.145    0.000 1927.347    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.110    0.110 earth.py:751(<listcomp>)
        1    0.000    0.000    0.001    0.001 representation.py:308(__truediv__)
        4    0.000    0.000    0.000    0.000 representation.py:728(<listcomp>)
        1    0.000    0.000    0.000    0.000 representation.py:1456(RadialRepresentation)
        1    0.000    0.000    0.638    0.638 iers.py:156(open)
        1    0.000    0.000    0.001    0.001 _strptime.py:574(_strptime_datetime)
        1    0.000    0.000    0.000    0.000 sky_coordinate.py:30(SkyCoordInfo)
       18    0.000    0.000    0.000    0.000 sky_coordinate.py:276(frame)
        8    0.000    0.000    0.000    0.000 docstrings.py:43(ORIGIN)
        6    0.000    0.000    0.000    0.000 plistlib.py:311(end_key)
        1    0.000    0.000    0.000    0.000 idna.py:300(getregentry)
        2    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
       25    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
        4    0.000    0.000    0.000    0.000 {method '_checkClosed' of '_io._IOBase' objects}
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(exec_module)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:864(_resolve_name)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:367(__subclasshook__)
        1    0.000    0.000    0.000    0.000 contextlib.py:70(__call__)
        2    0.000    0.000    0.000    0.000 functools.py:189(<setcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:617(update)
        1    0.000    0.000    0.000    0.000 random.py:681(getrandbits)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
        1    0.000    0.000    0.000    0.000 pathlib.py:125(<setcomp>)
        1    0.000    0.000    0.000    0.000 pathlib.py:381(_NormalAccessor)
        5    0.000    0.000    0.000    0.000 pathlib.py:657(_from_parsed_parts)
        4    0.000    0.000    0.000    0.000 pathlib.py:678(_make_child)
        2    0.000    0.000    0.000    0.000 parse.py:746(quote)
        1    0.000    0.000    0.000    0.000 parse.py:947(splithost)
        1    0.000    0.000    0.000    0.000 numerictypes.py:438(__getitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:515(<lambda>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:452(_setdef)
        4    0.000    0.000    0.000    0.000 _methods.py:40(_prod)
        2    0.000    0.000    0.000    0.000 arrayprint.py:1585(set_string_function)
        1    0.000    0.000    0.000    0.000 records.py:160(__init__)
        1    0.000    0.000    0.000    0.000 records.py:234(record)
        1    0.000    0.000    0.000    0.000 records.py:602(<listcomp>)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 threading.py:894(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 info.py:156(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(norm)
        2    0.000    0.000    0.000    0.000 stride_tricks.py:143(broadcast_to)
        1    0.000    0.000    0.000    0.000 _iotools.py:176(LineSplitter)
        1    0.000    0.000    0.000    0.000 core.py:6112(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:6306(MaskedConstant)
       10    0.000    0.000    0.000    0.000 case.py:1333(_deprecate)
        1    0.000    0.000    0.000    0.000 __init__.py:1481(makeRecord)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        6    0.000    0.000    0.000    0.000 argparse.py:204(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1024(__init__)
       15    0.000    0.000    0.000    0.000 argparse.py:1297(_registry_get)
        6    0.000    0.000    0.000    0.000 argparse.py:1508(_check_conflict)
        1    0.000    0.000    0.000    0.000 argparse.py:1239(_ActionsContainer)
        1    0.000    0.000    0.000    0.000 argparse.py:1935(consume_positionals)
        1    0.000    0.000    0.012    0.012 __init__.py:876(rc_params)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
        1    0.000    0.000    0.000    0.000 __init__.py:655(Stack)
        1    0.000    0.000    0.000    0.000 __init__.py:1805(Locked)
        5    0.000    0.000    0.000    0.000 rcsetup.py:530(update_savefig_format)
        5    0.000    0.000    0.000    0.000 rcsetup.py:679(validate_bbox)
       16    0.000    0.000    0.000    0.000 pyparsing.py:487(__getitem__)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1757(_FifoCache)
        3    0.000    0.000    0.000    0.000 pyparsing.py:5130(__init__)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:477(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 cm.py:186(ScalarMappable)
        1    0.000    0.000    0.000    0.000 ticker.py:1744(Base)
        1    0.000    0.000    0.000    0.000 font_manager.py:934(TempCache)
        1    0.000    0.000    0.000    0.000 afm.py:401(AFM)
        1    0.000    0.000    0.000    0.000 patches.py:843(RegularPolygon)
        1    0.000    0.000    0.000    0.000 patches.py:957(Polygon)
        1    0.000    0.000    0.000    0.000 bezier.py:147(BezierSegment)
        1    0.000    0.000    0.000    0.000 mathtext.py:269(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 gridspec.py:178(GridSpec)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3052(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 figure.py:168(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:486(set_tight_layout)
        1    0.000    0.000    0.000    0.000 _subplots.py:11(SubplotBase)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        1    0.000    0.000    0.000    0.000 _parser.py:574(parser)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        1    0.000    0.000    0.000    0.000 rrule.py:1417(_rrulestr)
        1    0.000    0.000    0.000    0.000 legend_handler.py:206(HandlerLine2D)
        3    0.000    0.000    0.000    0.000 legend_handler.py:340(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:553(__init__)
        1    0.000    0.000    0.000    0.000 table.py:181(CustomCell)
        1    0.000    0.000    0.000    0.000 triangulation.py:4(Triangulation)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:29(<listcomp>)
        4    0.000    0.000    0.000    0.000 axis.py:1875(_make_getset_interval)
        1    0.000    0.000    0.000    0.000 geo.py:434(LambertAxes)
        1    0.000    0.000    0.000    0.000 misc.py:551(OrderedDescriptor)
        2    0.000    0.000    0.000    0.000 validate.py:994(is_list)
        1    0.000    0.000    0.000    0.000 state.py:4(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:345(package)
        1    0.000    0.000    0.000    0.000 logger.py:211(enable_warnings_logging)
        1    0.000    0.000    0.000    0.000 core.py:211(get_units_with_physical_type)
        2    0.000    0.000    0.000    0.000 core.py:267(__init__)
        1    0.000    0.000    0.000    0.000 core.py:1728(UnrecognizedUnit)
        1    0.000    0.000    0.000    0.000 core.py:1892(Unit)
        1    0.000    0.000    0.000    0.000 core.py:2028(CompositeUnit)
        4    0.000    0.000    0.000    0.000 fractions.py:287(__str__)
        2    0.000    0.000    0.000    0.000 generic.py:243(p_factor)
        6    0.000    0.000    0.000    0.000 quantity.py:1584(<genexpr>)
       10    0.000    0.000    0.000    0.000 data_info.py:207(__init__)
        1    0.000    0.000    0.000    0.000 data_info.py:368(_construct_from_dict)
       15    0.000    0.000    0.000    0.000 helpers.py:95(helper_onearg_test)
        2    0.000    0.000    0.000    0.000 helpers.py:103(helper_square)
        1    0.000    0.000    0.000    0.000 yacc.py:1473(Grammar)
        2    0.000    0.000    0.000    0.000 lex.py:263(begin)
        1    0.000    0.000    0.000    0.000 lex.py:558(LexerReflect)
        1    0.000    0.000    0.000    0.000 decorators.py:87(as_decorator)
        1    0.000    0.000    0.009    0.009 __init__.py:39(__getattr__)
        1    0.000    0.000    0.000    0.000 util.py:147(Finalize)
        1    0.000    0.000    0.000    0.000 groups.py:158(BaseGroups)
        1    0.000    0.000    0.000    0.000 sorted_array.py:2(<module>)
       10    0.000    0.000    0.000    0.000 pprint.py:46(get_auto_format_func)
        1    0.000    0.000    0.000    0.000 table.py:800(__array__)
        1    0.000    0.000    0.000    0.000 table.py:1051(_init_from_ndarray)
        2    0.000    0.000    0.002    0.001 table.py:1063(_init_from_dict)
        1    0.000    0.000    0.000    0.000 soco.py:18(Node)
        1    0.000    0.000    0.000    0.000 serialize.py:282(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:384(DefaultSplitter)
        1    0.000    0.000    0.000    0.000 core.py:670(BaseData)
        1    0.000    0.000    0.000    0.000 core.py:1089(BaseReader)
        1    0.000    0.000    0.000    0.000 request.py:307(request_host)
        1    0.000    0.000    0.500    0.500 request.py:535(_open)
        1    0.000    0.000    0.000    0.000 request.py:634(http_response)
        1    0.000    0.000    0.000    0.000 feedparser.py:173(feed)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        3    0.000    0.000    0.000    0.000 message.py:588(get_content_maintype)
        1    0.000    0.000    0.000    0.000 ssl.py:372(Purpose)
        1    0.000    0.000    0.000    0.000 error.py:19(URLError)
        1    0.000    0.000    0.000    0.000 zipfile.py:773(ZipExtFile)
        1    0.000    0.000    0.000    0.000 fixedwidth.py:64(FixedWidthHeader)
        1    0.000    0.000    0.000    0.000 latex.py:197(Latex)
        1    0.000    0.000    0.000    0.000 nodes.py:2(<module>)
        1    0.000    0.000    0.009    0.009 reader.py:45(Reader)
        1    0.000    0.000    0.000    0.000 parser.py:159(parse_document_start)
        1    0.000    0.000    0.009    0.009 constructor.py:47(get_single_data)
        1    0.000    0.000    0.000    0.000 util.py:209(ignore_sigint)
        1    0.000    0.000    0.000    0.000 column.py:1627(_recformats)
        1    0.000    0.000    0.000    0.000 header.py:2020(_BasicHeader)
        2    0.000    0.000    0.000    0.000 header.py:2276(_check_padding)
        1    0.000    0.000    0.000    0.000 file.py:455(_try_read_compressed)
        4    0.000    0.000    0.000    0.000 base.py:236(_data_loaded)
        1    0.000    0.000    0.010    0.010 base.py:507(_get_raw_data)
        1    0.000    0.000    0.000    0.000 base.py:1558(ExtensionHDU)
        2    0.000    0.000    0.000    0.000 image.py:1002(match_header)
        1    0.000    0.000    0.000    0.000 table.py:275(__init__)
        1    0.000    0.000    0.000    0.000 table.py:740(match_header)
        1    0.000    0.000    0.001    0.001 hdulist.py:391(fromfile)
       10    0.000    0.000    0.000    0.000 hdulist.py:681(index_of)
        6    0.000    0.000    0.000    0.000 connect.py:221(<genexpr>)
        4    0.000    0.000    0.000    0.000 helpers.py:35(get)
        2    0.000    0.000    0.000    0.000 core.py:134(__init__)
        1    0.000    0.000    0.000    0.000 tree.py:279(_IDProperty)
        1    0.000    0.000    0.000    0.000 tree.py:488(SimpleElementWithContent)
        1    0.000    0.000    0.001    0.001 connect.py:104(asdf_identify)
        7    0.000    0.000    0.000    0.000 typing.py:1326(<listcomp>)
        1    0.000    0.000    0.000    0.000 core.py:144(JaxprEqn)
        1    0.000    0.000    0.000    0.000 core.py:253(Primitive)
        1    0.000    0.000    0.000    0.000 core.py:316(traverse_jaxpr_params)
        1    0.000    0.000    0.000    0.000 core.py:689(__init__)
        1    0.000    0.000    0.000    0.000 dtypes.py:201(_type_promotion_lattice)
        4    0.000    0.000    0.000    0.000 __init__.py:35(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:164(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:254(serialize)
        1    0.000    0.000    0.000    0.000 __init__.py:954(ABSLHandler)
        1    0.000    0.000    0.000    0.000 timeit.py:82(Timer)
        3    0.000    0.000    0.000    0.000 _argument_parser.py:297(parse)
        1    0.000    0.000    0.000    0.000 _exceptions.py:44(DuplicateFlagError)
        9    0.000    0.000    0.000    0.000 _flag.py:223(_parse_from_default)
        1    0.000    0.000    0.000    0.000 minidom.py:1200(ReadOnlySequentialNamedNodeMap)
        8    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
        1    0.000    0.000    0.000    0.000 _util.py:156(DeprecatedImport)
        1    0.000    0.000    0.000    0.000 data.py:157(_minmax_mixin)
        2    0.000    0.000    0.000    0.000 api_util.py:167(<lambda>)
        1    0.000    0.000    0.000    0.000 partial_eval.py:548(JaxprEqnRecipe)
        1    0.000    0.000    0.000    0.000 partial_eval.py:1017(DynamicJaxprTrace)
       18    0.000    0.000    0.000    0.000 xla.py:143(<genexpr>)
       15    0.000    0.000    0.000    0.000 xla.py:377(prefetch)
        4    0.000    0.000    0.000    0.000 xla.py:468(<listcomp>)
        6    0.000    0.000    0.000    0.000 xla.py:646(<genexpr>)
        1    0.000    0.000    0.000    0.000 ad.py:266(JVPTrace)
        5    0.000    0.000    0.000    0.000 batching.py:164(<listcomp>)
       12    0.000    0.000    0.000    0.000 custom_derivatives.py:122(defjvp)
        1    0.000    0.000    0.007    0.007 control_flow.py:133(while_body_fun)
        1    0.000    0.000    0.000    0.000 control_flow.py:1929(_check_tree_and_avals)
        1    0.000    0.000    0.000    0.000 control_flow.py:1953(_promote_weak_typed_inputs)
        1    0.000    0.000    0.000    0.000 lax_numpy.py:116(ndarray)
        1    0.000    0.000    0.000    0.000 lax_numpy.py:461(op)
        3    0.000    0.000    0.000    0.000 lax_numpy.py:3138(_wrap_indices_function)
        6    0.000    0.000    0.000    0.000 vectorize.py:248(<genexpr>)
        1    0.000    0.000    0.000    0.000 _ni_support.py:31(<module>)
        1    0.000    0.000    0.447    0.447 signal.py:17(<module>)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:33(<module>)
        4    0.000    0.000    0.000    0.000 iterative.py:120(combine)
